Division,Number,Nickname,Full Name,Rookie Year,Website,Location
FTC,13091,Panther Power,Spectrum Academy - Pleasant Grove,2017,,Pleasant Grove&comma; UT 84062 USA
FTC,13092,CHS Robotics,Central High,2017,,Springfield&comma; MO 65802 USA
FTC,13093,Golden Fish,Charlotte High School,2017,,Punta Gorda&comma; FL 33950 USA
FTC,13094,Grandview RII D,Grandview High,2017,,Hillsboro&comma; MO 63050 USA
FTC,13095,Grandview RII C,Grandview High,2017,,Hillsboro&comma; MO 63050 USA
FTC,13096,Tech Waves of the Futrure,Kelly Mill Middle,2017,,Blythewood&comma; SC 29016 USA
FTC,13097,KIPP Generations JagATrons,Texas Workforce Commission&amp;KIPP Generations Collegiate,2017,,Houston&comma; TX 77022 USA
FTC,13098,Savage Servos,Living Rock Academy,2017,,Bulverde&comma; TX 78163 USA
FTC,13099,San Carlos BRAVES,San Carlos Secondary,2017,,San Carlos&comma; AZ 85550 USA
FTC,13100,47 Beavers,Family/Community,2017,,Boyds&comma; MD 20841 USA
FTC,13101,M-A Bears: Team FS,Menlo-Atherton High,2017,http://www.team766.com,Atherton&comma; CA 94027 USA
FTC,13102,M.O.M.S.,Family/Community,2017,,Solon&comma; OH 44139 USA
FTC,13103,Ironmen Robotics A,Don Bosco Prep High School,2017,,Ramsey&comma; NJ 07446 USA
FTC,13104,Becker MS Endeavor,Becker Middle,2017,beckerrobotics.wordpress.org,Becker&comma; MN 55308 USA
FTC,13105,Ironmen Robotics B,Don Bosco Prep High School,2017,,Ramsey&comma; NJ 07446 USA
FTC,13106,Walnut Creek Hawks,Walnut Creek Middle School,2017,,West Bloomfield&comma; MI 48323 USA
FTC,13107,Vanguard Academy 2,Dell &amp;Vanguard Academy,2017,,San Juan&comma; TX 78589 USA
FTC,13108,Early College High School,Harlingen H S,2017,,Harlingen&comma; TX 78550 USA
FTC,13109,Vanguard Academy,Texas Workforce Commission&amp;Vanguard Academy,2017,,Pharr&comma; TX 78577 USA
FTC,13110,Southwest Robotics,Southwest H S,2017,,Fort Worth&comma; TX 76133 USA
FTC,13111,Blue Bears Robotics,Barringer,2017,,Newark&comma; NJ 07104 USA
FTC,13112,Fantom-234,Family/Community,2017,,Carson City&comma; NV 89706 USA
FTC,13113,Cardinal Robotics,Mount Saint Mary High School &amp; St Elizabeth Ann Seton,2017,,Edmond&comma; OK 73034 USA
FTC,13114,TSM FIRST Robotics Dreamers,Family/Community &amp; Westview Middle,2017,,Saint Louis&comma; MO 63121 USA
FTC,13115,Manalapan High School ,Manalapan High,2017,,Englishtown&comma; NJ 07726 USA
FTC,13116,i.am College Track BH,College Track,2017,,Los Angeles&comma; CA 90033 USA
FTC,13117,Σ Installation Sigma,Basis Independent Silicon Valley,2017,,San Jose&comma; CA 95126 USA
FTC,13118,IntelliGIMS Robotics,Grosse Ile Hardware/Home Improvement Corporation&amp;Grosse Ile Middle School,2017,,Grosse Ile&comma; MI 48138 USA
FTC,13119,TV Patriots,Tri-Village High School,2017,,New Madison&comma; OH 45346 USA
FTC,13120,Bulldogs,Mill Creek Middle School,2017,,Kent&comma; WA 9803 USA
FTC,13121,State Barn,Real Life Christian Academy,2017,,Clermont&comma; FL 34711 USA
FTC,13124,Clayton Middle School Robotics,Clayton Middle,2017,,Clayton&comma; NJ 08312 USA
FTC,13125,Brentwood Eaglebots,Brentwood School,2017,,Los Angeles&comma; CA 90049 USA
FTC,13126,Robo Knights,Math Science and Arts Academy West,2017,http://hollybenedetto.weebly.com/robotics-team.html,Plaquemine&comma; LA 70764 USA
FTC,13127,RoboTigers,Harmony School of Excellence &amp; Harmony School of Excellence,2017,,Houston&comma; TX 77040 USA
FTC,13128,Crusaders,Bishop Thomas K. Gorman Catholic School,2017,,Tyler&comma; TX 75701 USA
FTC,13129,PEARadigm Shift,Pearland J H West,2017,,Pearland&comma; TX 77581 USA
FTC,13130,Piney Woods Robotics,the Piney Woods School,2017,www.pineywoods.org,Piney Woods&comma; MS 39148 USA
FTC,13131,Blackstone Bulldogs,Blackstone Academy Charter School,2017,,Pawtucket&comma; RI 02860 USA
FTC,13132,Miner Clue,Rolla Sr. High,2017,,Rolla&comma; MO 65401 USA
FTC,13133,Wildcats,Westwood J H,2017,,Dallas&comma; TX 75244 USA
FTC,13134,Sky Piranhas,ACCESS Academy Alternative Program,2017,,Portland&comma; OR 97211 USA
FTC,13135,Team Flash,Home School,2017,,Reno&comma; NV 89511 USA
FTC,13136,CDS Lions,Covenant Day School,2017,,Matthews&comma; NC 28105 USA
FTC,13137,REWORK,Family/Community,2017,,Claremont&comma; CA 91711 USA
FTC,13138,Mavericks,Boulan Park Middle School &amp; Smith Middle School,2017,https://teammavericksblog.wordpress.com/,Troy&comma; MI 48098 USA
FTC,13139,Exotic Robotics,CMSE - University of Mississippi/FIRST&amp;Madison-Ridgeland Academy,2017,,Madison&comma; MS 39110 USA
FTC,13140,The P-51 Mustangs: Team Imagine,Dell&amp;Pearce H S,2017,pearcerobotics.com,Richardson&comma; TX 75080 USA
FTC,13141,The P-51 Mustangs: Team Innovate,Pearce H S,2017,pearcerobotics.com,Richardson&comma; TX 75080 USA
FTC,13142,The P-51 Mustangs: Team Inspire,Pearce H S,2017,pearcerobotics.com,Richardson&comma; TX 75080 USA
FTC,13143,Warrior Machine,Seminole Tribe of Florida&amp;Ahfachkee School&amp;Ahfachkee School,2017,,Clewiston&comma; FL 33440 USA
FTC,13144,PHS Falcons,Palmdale High,2017,,Lancaster&comma; CA 93536 USA
FTC,13145,Circuit Breakers,Family/Community,2017,,Oceanside&comma; CA 92057 USA
FTC,13146,Makers Assemble,Tichonet,2017,,Tel aviv&comma; TA 00000 Israel
FTC,13147,Blazer Bots,Timberline High School,2017,,Lacey&comma; WA 98503 USA
FTC,13148,Dell's Angels,Upton High School,2017,http://www.weston7.org/Robotics.html,Upton&comma; WY 82730 USA
FTC,13150,Cyborg Wolves,IGD Solutions&amp;Sashabaw Middle School,2017,,Clarkston&comma; MI 48348 USA
FTC,13151,Creative Adventure Lab,Creative Adventure Labs,2017,,Dubuque&comma; IA 52001 USA
FTC,13152,Netzaberg MS (FTC),Netzaberg Middle School,2017,,APO&comma; AE 09114 USA
FTC,13153,Marvin's Minions,Central Valley Christian Academy,2017,,Ceres&comma; CA 95307 USA
FTC,13154,Robo Gladiators,TVA&amp;Gresham Middle School,2017,,Knoxville&comma; TN 37918 USA
FTC,13155,T-Bots ,Victor J Andrew High School,2017,,Tinley Park&comma; IL 60487 USA
FTC,13156,Robo11,Lotus School for Excellence,2017,,Aurora&comma; CO 80012 USA
FTC,13157,Steel Falcons,Orchard Lake Middle School,2017,,West Bloomfield&comma; MI 48324 USA
FTC,13158,Atomic Quails ,Coral Academy of Science Las Vegas,2017,,Henderson&comma; NV 89052 USA
FTC,13160,GMS GAT-HERS,Gautier Middle School,2017,,Gautier&comma; MS 39553 USA
FTC,13161,Westridge Robotics Club,Westridge Middle,2017,,Overland Park&comma; KS 66214 USA
FTC,13162,Apollo,Family/Community,2017,http://www.basementdevelopers.org/ftc-CO2,Belmont&comma; CA 94002 USA
FTC,13163,Wildcat Robotics,Newark High School,2017,,Newark&comma; OH 43055 USA
FTC,13164,STEM 94,North Idaho STEM Charter Academy,2017,,Rathdrum&comma; ID 83858 USA
FTC,13165,Firestorm Robotics,Holbrook Jr Sr High,2017,,Holbrook&comma; MA 02343 USA
FTC,13166,Explorabots,Family/Community,2017,,Maumelle&comma; AR 72113 USA
FTC,13167,Blizzard Bots,Holbrook Jr Sr High,2017,,Holbrook&comma; MA 02343 USA
FTC,13168,Engadine Engineers B,Engadine Schools,2017,,Engadine&comma; MI 49827 USA
FTC,13169,Robo Colts,Roy West Martin Middle School,2017,,Las Vegas&comma; NV 89101 USA
FTC,13170,System Overload(Robo Rink),STEM4Girls,2017,www.stem4girls.org,Portland&comma; OR 97229 USA
FTC,13171,Brain Builders,Home School,2017,,Tustin&comma; CA 92780 USA
FTC,13172,Matrix,Family/Community,2017,,Solon&comma; OH 44139 USA
FTC,13173,Engadine Engineers A,Engadine Schools,2017,,Engadine&comma; MI 49827 USA
FTC,13174,The Automatons,Springwater Environmental Sciences School,2017,,Oregon City&comma; OR 97045 USA
FTC,13175,Falco Ex Machina,Live Oak Classical School,2017,,Waco&comma; TX 76706 USA
FTC,13176,Spark-O-Matic Robotics,Jackson/Hinds Library System,2017,https://sparkomaticsite.wordpress.com/,Jackson&comma; MS 39206 USA
FTC,13177,Glyph Gladiators,Springwater Environmental Sciences School,2017,,Oregon City&comma; OR 97045 USA
FTC,13178,Roncalli Robo-Cavs,Aberdeen Catholic School System,2017,,Aberdeen&comma; SD 57402 USA
FTC,13179,Wilmington Wildcats,Wilmington High School,2017,,Wilmington&comma; IL 60481 USA
FTC,13180,Robo Sapiens,Irvington High,2017,,Fremont&comma; CA 94539 USA
FTC,13181,Roboaticists,Family/Community,2017,www.shorelinerobotics.org,Westerly&comma; RI 02891 USA
FTC,13182,Lab29,Family/Community,2017,https://www.lab29robotics.org,Milwaukee&comma; WI 53217 USA
FTC,13183,Zebrabots Middle,Rochester Community Md Sch,2017,,Rochester&comma; IN 46975 USA
FTC,13184,Radiating Robots,Qualcomm/Teradata&amp;Oak Valley Middle,2017,,San Diego&comma; CA 92127 USA
FTC,13185,Battle Sheep,Family/Community,2017,,San Diego&comma; CA 92130 USA
FTC,13186,Killer Ducks,Grundy Center High School,2017,,Grundy Center&comma; IA 50638 USA
FTC,13187,Raw Material,FIRSTinTexas/FRC Team 5417 Eagle Robotics&amp;Allen H S,2017,,Allen&comma; TX 75002 USA
FTC,13188,RHS Robotics #2,Roseburg High School,2017,,Roseburg&comma; OR 97470 USA
FTC,13189,RHS Robotics #1,Roseburg High School,2017,,Roseburg&comma; OR 97470 USA
FTC,13190,Roblivion,Adrian Wilcox High,2017,http://wilcox-robotics-team.com/,Santa Clara&comma; CA 95051 USA
FTC,13191,Friends In Need Childrens Center (FINCC) Team FIRST,Friends In Need Childrens Center&comma; Inc. (FINCC),2017,www.fincc.org,Manalapan&comma; NJ 07726 USA
FTC,13192,RoboAbes,Lincoln Middle School &amp; Lincoln Middle School,2017,,Warren&comma; MI 48089 USA
FTC,13193,Cary - Grove High School Robotics Club,Cary-Grove Community High School,2017,,Cary&comma; IL 60013 USA
FTC,13194,Advanced Learning Academy,Fox Technical H S,2017,,San Antonio&comma; TX 78205 USA
FTC,13195,BASAbots,Boynton Beach Community High,2017,,Boynton Beach&comma; FL 33426 USA
FTC,13196,Beaufort Academy Robotics,Beaufort Academy &amp; Beaufort High,2017,,Saint Helena Island&comma; SC 29920 USA
FTC,13197,T.E.S.L.A.S (Tomorrow's Engineers &amp; Scientists Learning About STEM),Family/Community,2017,,Dunlap&comma; IL 61525 USA
FTC,13198,Lilburn Mustangs,Lilburn Middle School,2017,,Lilburn&comma; GA 30047 USA
FTC,13199,St. John ,St John Lutheran School,2017,,Fraser&comma; MI 48026 USA
FTC,13200,MINDCRAFTERS,Family/Community,2017,,San Diego&comma; CA 92126 USA
FTC,13201,Team Hazmat,Central High,2017,,Brookfield&comma; WI 53005 USA
FTC,13202,Helios,Escondido Charter High,2017,,Escondido&comma; CA 92027 USA
FTC,13203,Seacoast Robotics,Seaside Neighborhood School,2017,,Santa Rosa Beach&comma; FL 32459 USA
FTC,13204,Rush University FTC Robotics,Rush University Medical Center&amp;N/A,2017,,Chicago&comma; IL 60612 USA
FTC,13205,The Bot Bros.,Kake Elementary &amp; High School,2017,,Kake&comma; AK 99830 USA
FTC,13206,Wave Droids,&amp;Waverly-Shell Rock Senior High School,2017,https://wavedroid13206.wixsite.com/wavedroids-ftc,Waverly&comma; IA 50677 USA
FTC,13207,Radloff Raiders,Louise Radloff Middle School,2017,,Duluth&comma; GA 30096 USA
FTC,13208,CCAMS Rudders 2.0,Clear Creek Amana Middle School,2017,,Tiffin&comma; IA 52340 USA
FTC,13209,The Grease Mankeys,Traffic Management Consulting&amp;Pymble Ladies College,2017,https://www.facebook.com/PymbleLCrobotics/,Pymble&comma; NSW 2073 Australia
FTC,13211,Rogue One Robotics,Tomonow NFP &amp; Family/Community,2017,,Issaquah&comma; WA 98027 USA
FTC,13212,Alden Knights,WNY STEM Hub/Ingersoll Rand/Pitsco&amp;Alden Middle School,2017,http://aldenrobotics.com/aldenknights.html,Alden&comma; NY 14004 USA
FTC,13213,Psi-fighters,Family/Community,2017,,Plano&comma; TX 75025 USA
FTC,13214,Victor FTC Team 3,Victor Junior High School,2017,,Victor&comma; NY 14564 USA
FTC,13215,Bracket Sources&comma; Team #13215,Santa Clara High &amp; 49ers STEM Leadership Institute (SLI),2017,,Santa Clara&comma; CA 95051 USA
FTC,13216,Deja Vu&comma; Team #13216,Santa Clara High &amp; 49ers STEM Leadership Institute (SLI),2017,,Santa Clara&comma; CA 95051 USA
FTC,13217,Avocoders&comma; Team #13217,Santa Clara High &amp; 49ers STEM Leadership Institute (SLI),2017,,Santa Clara&comma; CA 95051 USA
FTC,13218,Orca Ninjas&comma; Team #13218,Santa Clara High &amp; 49ers STEM Leadership Institute (SLI),2017,,Santa Clara&comma; CA 95051 USA
FTC,13219,X-cavators&comma; Team #13219,Santa Clara High &amp; 49ers STEM Leadership Institute (SLI),2017,,Santa Clara&comma; CA 95051 USA
FTC,13220,The Architechs&comma; Team #13220,Santa Clara High &amp; 49ers STEM Leadership Institute (SLI),2017,,Santa Clara&comma; CA 95051 USA
FTC,13221,Gophor Robotics&comma; Team #13221,Santa Clara High &amp; 49ers STEM Leadership Institute (SLI),2017,,Santa Clara&comma; CA 95051 USA
FTC,13222,Green Mustaches,Hillside Middle School &amp; East Middle School,2017,,Northville&comma; MI 48168 USA
FTC,13223,Lime Loops&comma; Team #13223,Santa Clara High &amp; 49ers STEM Leadership Institute (SLI),2017,,Santa Clara&comma; CA 95051 USA
FTC,13224,Face The Challenge,Meadowbrook Middle,2017,,San Diego&comma; CA 92128 USA
FTC,13225,Rust in Pieces,West Linn High School,2017,,West Linn&comma; OR 97068 USA
FTC,13226,Sage Gauge,Edina Senior High,2017,,Minneapolis&comma; MN 55439 USA
FTC,13227,Mechanicats,Woodrow Wilson H S,2017,,Dallas&comma; TX 75214 USA
FTC,13228,Cyberscots,Piedmont Middle,2017,,Oakland&comma; CA 94611 USA
FTC,13229,CougarCoders,David Starr Jordan Middle,2017,,Burbank&comma; CA 91506 USA
FTC,13230,TogaTech,Redwood Middle &amp; Redwood Middle,2017,https://sites.google.com/view/ftc-2017-togatech,Saratoga&comma; CA 95070 USA
FTC,13231,Kennedy FTC Robotics,Dell&amp;Kennedy Middle,2017,,Pharr&comma; TX 78577 USA
FTC,13232,Blood&comma; Sweat &amp; Tears,Family/Community,2017,,Irvine&comma; CA 92603 USA
FTC,13233,Robo-Panthers Two,City of Coral Springs Charter,2017,,Pompano Beach&comma; FL 33065 USA
FTC,13234,Longwood CSD Jr High FTC,Longwood Junior High School,2017,,Middle Island&comma; NY 11953 USA
FTC,13235,Longwood CSD FTC,Longwood High School,2017,,Middle Island&comma; NY 11953 USA
FTC,13236,Sutherlin High School Robotics,Sutherlin High School,2017,,Sutherlin&comma; OR 97479 USA
FTC,13237,tapuah paies baqa,Ibn Sina,2017,,baqa el garbia&comma; M 3010000 Israel
FTC,13239,Hill-Freedman World Academy,Hill J E/Freedman Samson,2017,,Philadelphia&comma; PA 19150 USA
FTC,13240,Swenson Robotics,Swenson Arts &amp; Technology Hs,2017,,Philadelphia&comma; PA 19114 USA
FTC,13241,Pericula Pantherae,David H. Ponitz Career Technology center,2017,,Dayton&comma; OH 45419 USA
FTC,13242,Northwest Academy,the Northwest Academy,2017,,Portland&comma; OR 97205 USA
FTC,13243,Confidential Robotics,Eagan Senior High,2017,www.confidentialrobotics.com,Saint Paul&comma; MN 55123 USA
FTC,13244,Riverside Bulldogs,Riverside Community High School,2017,,Oakland&comma; IA 51560 USA
FTC,13245,Arcturus ,Strem HQ,2017,Www.stremhq.com,Alpharetta&comma; GA 30005 USA
FTC,13246,Steel Beaks,Southport Middle School,2017,http://www.southportrobotics.org/,Indianapolis&comma; IN 46227 USA
FTC,13247,Schrodinger's Bot,Math &amp; Science Academy,2017,,Saint Paul&comma; MN 55125 USA
FTC,13248,Jaguars,Lisa Academy North High Charter School,2017,,North Little Rock&comma; AR 72117 USA
FTC,13249,Hot Bots Black,Midland Classical Academy,2017,,Midland&comma; TX 79705 USA
FTC,13250,LavaBots,GameStart School and Studio/The UPS Store - Brighton Michigan/Digital Public Library of America&amp;GameStart School and Studio,2017,https://m08373.wixsite.com/lavabotsroboticsteam,Brighton&comma; MI 48116 USA
FTC,13251,Canterbury School,Canterbury School,2017,,New Milford&comma; CT 06776 USA
FTC,13252,Granite Ridge ,Granite Ridge Intermediate,2017,,Fresno&comma; CA 93730 USA
FTC,13253,Mad Bots,Family/Community,2017,,Palo Alto&comma; CA 94303 USA
FTC,13254,MSA FTC 1,Math &amp; Science Academy,2017,,Saint Paul&comma; MN 55125 USA
FTC,13255,CyberPirates,Glendale High School,2017,,Glendale&comma; OR 97442 USA
FTC,13256,Mechanika,Downtown Business High,2017,,Los Angeles&comma; CA 90012 USA
FTC,13257,RoboPirates ,Glendale,2017,,Glendale&comma; OR 97422 USA
FTC,13258,Suncoast Seniors,Suncoast Christian College,2017,,Sunshine Coast&comma; QLD 4572 Australia
FTC,13259,Achilles Wheel,Highland Park High School,2017,,Highland Park&comma; IL 60035 USA
FTC,13260,Robo Rebels Chrome,American Academy at Motsenbocker Charter,2017,,Parker&comma; CO 80134 USA
FTC,13261,Mountain Ridge Huskies 1,Mountain Ridge Jr High,2017,,American Fork&comma; UT 84003 USA
FTC,13262,Robo Rebels Gold,American Academy at Motsenbocker Charter,2017,,Parker&comma; CO 80134 USA
FTC,13263,Midland Christian Robotics Club,Midland Christian School,2017,,Midland&comma; TX 79705 USA
FTC,13264,BENGAL-Tech,Brentwood Middle School,2017,,Greeley&comma; CO 80634 USA
FTC,13265,The Bionics,Memorial H S,2017,,McAllen&comma; TX 78504 USA
FTC,13266,Droid Rage,Collegiate H S,2017,http://www.droidrage.org,Corpus Christi&comma; TX 78404 USA
FTC,13267,Dillard Robotics,Dillard High School,2017,,Fort Lauderdale&comma; FL 33311 USA
FTC,13268,Rack and Stack’em Robotics ,4-H,2017,,Dover&comma; DE 19904 USA
FTC,13269,Nano-Knights,Memorial H S,2017,,McAllen&comma; TX 78504 USA
FTC,13270,McDonogh Robotics,Mcdonogh School,2017,,Owings Mills&comma; MD 21117 USA
FTC,13271,COWBOY ROBOTICS,Plateau Valley High School &amp; Plateau Valley Middle School,2017,,Collbran&comma; CO 81624 USA
FTC,13272,BNL,Family/Community,2017,,Redmond&comma; WA 98053 USA
FTC,13273,MilkenKnightsMS1,Middle School of Milken Community High School,2017,,Los Angeles&comma; CA 90049 USA
FTC,13274,Longhorn Robotics,Family/Community,2017,,San Jose&comma; CA 95124 USA
FTC,13275,Brussels HS Brigands,Brussels Elem/High School,2017,,APO&comma; AE 09714 USA
FTC,13276,MilkenKnightsMS3,Middle School of Milken Community High School,2017,,Los Angeles&comma; CA 90049 USA
FTC,13277,STEAMpunks Bravo,Woodbridge High,2017,,Irvine&comma; CA 92604 USA
FTC,13278,Titans,Tapestry Public Charter School,2017,,Atlanta&comma; GA 30340 USA
FTC,13279,Lakenheath HS Strike Eagles,Lakenheath High School,2017,,APO&comma; AE 09461 USA
FTC,13280,Wizards Robotics 13280,Windsor High School,2017,https://twitter.com/WizardsRobotics,Windsor&comma; CO 80550 USA
FTC,13281,MilkenKnightsMS2,Middle School of Milken Community High School,2017,,Los Angeles&comma; CA 90049 USA
FTC,13282,AFNORTH HS Lions,Afnorth Elem/High School,2017,,APO&comma; AE 09703 USA
FTC,13283,Short Circuits,4-H &amp; Access Academy,2017,,Portland&comma; OR 97229 USA
FTC,13284,SnowBots Silver,2017 FIRST Tech Challenge Team Grant/MDE FTC Grant&amp;Houghton Middle School,2017,http://first857.org/first-tech-challenge/,Houghton&comma; MI 49931 USA
FTC,13285,Raiderbotz,Psja North H S,2017,,Pharr&comma; TX 78577 USA
FTC,13286,SHAPE HS Spartans,Shape High School,2017,,APO&comma; AE 09705 USA
FTC,13287,Sandstorm,Family/Community,2017,,Lancaster&comma; CA 93536 USA
FTC,13288,The New School Cougars,the New School,2017,,Fayetteville&comma; AR 72703 USA
FTC,13289,Burns Middle Team 2,Burns Middle,2017,,Shelby&comma; NC 28150 USA
FTC,13290,The Whirlwinds - Storm Robotics Team,Cherokee High School &amp; Lenape High School,2017,http://stormroboticsnj.org,Marlton&comma; NJ 08053 USA
FTC,13291,Crest Middle Team 2,Crest Mid Sch of Technology,2017,,Shelby&comma; NC 28150 USA
FTC,13292,Au Pirates&comma; Team A,Boston Scientific&amp;Park Center Ib World School,2017,,Brooklyn Park&comma; MN 55443 USA
FTC,13293,PRowlers,Park Ridge High,2017,,Park Ridge&comma; NJ 07656 USA
FTC,13294,Robo Geeks,STEM Leadership Foundation/KELL Robotics/DEKA/Qualcomm&amp;Family/Community,2017,https://wcwrye.wixsite.com/team13294,Kennesaw&comma; GA 30144 USA
FTC,13295,Red Alert: Disaster Management,Center Grove High School,2017,,Greenwood&comma; IN 46143 USA
FTC,13296,Ti-Gears,Herscher High School,2017,https://www.facebook.com/groups/119537072042187/,Herscher&comma; IL 60941 USA
FTC,13297,Jubilate Academy,Family/Community &amp; Family/Community,2017,,Torrance&comma; CA 90503 USA
FTC,13298,AuGres Techbots,Au Gres-Sims Middle and High School,2017,,Au Gres&comma; MI 48703 USA
FTC,13299,Armored Goats,Eagan Senior High,2017,,Saint Paul&comma; MN 55123 USA
FTC,13300,Radiation Kings,Hamilton Middle School,2017,,Hamilton&comma; MI 49419 USA
FTC,13301,Non competitive team 1,Central Middle School,2017,,Muscatine&comma; IA 52761 USA
FTC,13302,Java the Hutt,Montclair Kimberley Academy,2017,,Montclair&comma; NJ 07042 USA
FTC,13303,Spartan Tartans,St Margaret S Episcopal School,2017,,San Clemente&comma; CA 92673 USA
FTC,13304,Hot Springs Trojans,Hot Springs High School,2017,,Hot Springs National Park&comma; AR 71913 USA
FTC,13305,Eaglebots White,Olivet Middle School,2017,,Olivet&comma; MI 49076 USA
